order_id,user_id,product_id,quantity,amount,order_time
674,3736,54,5,24904.6,2026-02-07
675,3180,19,5,17897.45,2025-09-15
676,2964,18,5,9367.25,2025-01-28
677,4028,24,3,492.81,2024-08-13
678,3248,127,3,6322.56,2025-09-18
679,4416,52,1,700.05,2025-11-27
680,3358,20,3,748.14,2025-02-04
681,4972,139,1,2693.08,2025-07-02
682,4849,73,4,19788.8,2026-05-18
683,2705,188,4,16764.56,2025-12-24
684,1038,16,4,18501.48,2026-02-26
685,71,141,4,4333.16,2026-05-10
686,2875,181,3,3540.72,2026-05-09
687,106,6,5,10538.85,2025-06-20
688,770,25,5,3551.2,2025-04-19
689,2010,63,2,6502.06,2025-12-26
690,2941,175,4,7914.6,2024-12-18
691,2193,15,5,17467.1,2026-05-11
692,3496,54,1,4980.92,2026-03-19
693,4312,171,4,6676.4,2025-11-28
694,4356,128,1,4168.6,2025-02-13
695,934,14,3,8680.26,2024-08-11
696,575,34,4,15148.56,2025-06-14
697,3931,130,4,18872.36,2025-10-18
698,4381,20,5,1246.9,2025-03-16
699,4088,106,3,4961.04,2025-11-14
700,2532,16,2,9250.74,2024-05-26
701,2420,195,1,2037.15,2025-07-11
702,70,158,4,13491.8,2026-04-29
703,4475,103,1,4263.85,2026-03-10
704,1303,51,4,5622.08,2026-03-22
705,3815,131,4,3756.76,2025-09-18
706,2350,77,2,3685.56,2026-03-10
707,255,128,5,20843.0,2026-05-05
708,1708,179,1,4581.59,2025-07-13
709,4788,121,1,1766.46,2025-05-26
710,834,46,3,5618.7,2026-05-24
711,2765,40,3,879.54,2025-04-13
712,2472,29,5,8822.5,2026-05-20
713,3743,151,5,24430.05,2025-11-09
714,2036,145,3,10812.39,2024-04-29
715,1968,93,3,6673.65,2026-01-05
716,100,69,3,4820.58,2025-09-05
717,1853,85,5,5434.8,2026-02-11
718,3184,66,3,744.18,2024-07-03
719,2356,151,2,9772.02,2025-10-20
720,112,75,5,21906.0,2025-12-08
721,3159,151,3,14658.03,2025-01-12
722,183,135,5,8287.6,2025-12-25
723,3853,171,2,3338.2,2024-11-02
724,165,190,1,2189.52,2025-03-27
725,2138,34,3,11361.42,2025-09-27
726,2024,102,2,4534.62,2025-03-14
727,455,105,4,5905.36,2026-06-12
728,2286,113,5,24652.85,2025-05-31
729,4823,51,1,1405.52,2026-05-18
730,542,172,4,9863.6,2025-07-09
731,2666,70,3,10547.79,2024-09-18
732,2450,183,4,7798.72,2024-07-10
733,4938,66,3,744.18,2024-12-19
734,3934,96,2,3773.54,2026-06-13
735,2887,58,2,7212.58,2026-01-17
736,4615,120,1,2372.95,2025-10-11
737,4293,171,4,6676.4,2025-08-08
738,3905,111,5,22524.6,2025-08-27
739,1689,61,2,5644.04,2026-05-27
740,1638,166,2,2146.8,2025-04-19
741,4729,156,3,11964.36,2026-04-20
742,4671,185,1,3566.42,2024-12-16
743,4083,41,1,1706.98,2025-08-14
744,1891,50,3,6212.1,2025-08-28
745,3206,90,5,23223.35,2025-09-03
746,478,90,2,9289.34,2025-07-10
747,2367,189,1,1281.28,2025-02-11
748,2527,69,3,4820.58,2026-04-01
749,367,191,4,13425.08,2024-11-02
750,1837,121,1,1766.46,2024-03-14
751,1716,81,2,5370.08,2025-12-12
752,13,26,2,6580.76,2024-05-07
753,536,154,2,7265.64,2025-04-11
754,3240,107,4,13641.8,2025-02-18
755,2318,151,4,19544.04,2025-05-07
756,4043,180,2,7788.74,2025-02-25
757,376,88,3,8607.24,2026-04-14
758,1725,105,3,4429.02,2026-05-24
759,257,73,2,9894.4,2025-11-06
760,2265,116,3,3360.39,2025-03-12
761,450,198,5,10484.05,2025-09-08
762,894,132,2,6660.96,2024-11-30
763,3213,1,1,2372.37,2025-10-29
764,1185,134,5,6491.85,2026-04-09
765,3224,184,5,3753.35,2025-06-16
766,1309,29,3,5293.5,2026-06-28
767,4706,131,5,4695.95,2025-11-06
768,917,128,4,16674.4,2024-05-26
769,148,109,3,2559.12,2025-06-04
770,4752,88,3,8607.24,2025-10-10
771,2115,170,4,16737.88,2026-03-25
772,4017,137,5,19104.7,2025-11-10
773,3941,81,3,8055.12,2024-04-27
774,4072,59,3,5971.65,2025-03-21
775,2796,38,1,215.34,2024-02-22
776,443,42,3,7712.94,2025-10-03
777,2945,50,3,6212.1,2025-12-30
778,3937,14,4,11573.68,2026-03-06
779,399,126,3,5612.31,2026-06-29
780,1152,100,3,12557.7,2025-10-12
781,3793,173,5,23543.2,2026-05-29
782,2996,33,3,10807.05,2026-05-02
783,2217,148,2,9409.98,2025-09-25
784,1708,162,2,2905.64,2026-04-22
785,3332,67,1,1694.93,2026-01-21
786,1988,84,2,6452.04,2025-12-17
787,4603,67,2,3389.86,2024-12-20
788,2569,70,4,14063.72,2026-04-03
789,161,167,4,12508.28,2025-07-23
790,4436,171,1,1669.1,2024-05-10
791,3905,167,4,12508.28,2026-04-28
792,3574,113,3,14791.71,2025-10-24
793,3178,85,1,1086.96,2024-09-04
794,1826,115,3,14138.31,2026-05-02
795,3925,44,5,6874.75,2026-01-29
796,1624,129,4,6334.84,2024-04-01
797,1177,97,3,9568.29,2024-04-10
798,4919,50,5,10353.5,2026-03-05
799,3721,120,4,9491.8,2025-06-18
800,4881,116,4,4480.52,2025-09-05
801,3221,62,1,2279.43,2025-09-11
802,3260,3,2,253.28,2025-11-06
803,131,136,2,8364.5,2024-09-17
804,3563,48,3,4608.36,2026-06-26
805,1500,114,1,3846.71,2025-10-17
806,2789,96,2,3773.54,2025-12-13
807,4877,169,3,4087.95,2024-08-26
808,3709,164,3,9173.22,2026-06-04
809,1708,57,2,6218.58,2024-09-18
810,1770,85,5,5434.8,2026-06-23
811,1319,90,3,13934.01,2026-03-20
812,3380,119,2,6740.52,2025-05-22
813,2774,78,5,18419.6,2025-10-10
814,2991,171,2,3338.2,2025-04-28
815,3045,28,3,14824.83,2024-08-09
816,376,92,5,18906.65,2026-05-24
817,3037,85,3,3260.88,2025-09-20
818,661,112,2,6912.92,2025-01-15
819,1404,187,1,267.66,2024-11-01
820,741,118,1,150.08,2025-05-16
821,304,157,2,5879.94,2025-11-26
822,1086,38,4,861.36,2026-01-26
823,4882,162,5,7264.1,2025-08-31
824,3180,65,1,3983.03,2026-06-25
825,1211,148,2,9409.98,2026-03-15
826,3035,26,4,13161.52,2024-06-09
827,229,27,3,12063.99,2025-03-07
828,3120,151,3,14658.03,2025-09-10
829,1855,199,3,6440.25,2026-02-03
830,268,22,2,4122.6,2025-12-01
831,2775,175,5,9893.25,2026-05-16
832,2850,196,2,7672.0,2025-05-23
833,4350,101,4,8103.0,2025-11-04
834,4966,67,5,8474.65,2026-01-22
835,2135,194,3,1124.58,2025-02-01
836,3460,69,1,1606.86,2026-03-05
837,2270,82,1,1496.84,2025-08-11
838,990,98,1,139.88,2026-05-22
839,4493,15,4,13973.68,2026-04-06
840,938,126,3,5612.31,2025-09-21
841,440,114,1,3846.71,2026-06-22
842,2359,104,5,19447.45,2026-03-28
843,2008,172,1,2465.9,2026-02-13
844,3346,51,4,5622.08,2025-12-14
845,4131,193,1,2234.37,2024-05-28
846,4817,153,4,809.56,2025-03-15
847,3744,189,4,5125.12,2025-03-30
848,519,145,5,18020.65,2026-04-22
849,269,97,4,12757.72,2024-09-27
850,4734,52,2,1400.1,2026-02-22
851,4186,58,3,10818.87,2025-10-24
852,1389,185,4,14265.68,2025-04-02
853,1695,166,2,2146.8,2025-02-07
854,3274,69,2,3213.72,2026-06-25
855,1390,123,1,4278.63,2026-01-07
856,3866,37,5,20374.35,2026-01-24
857,3030,75,1,4381.2,2025-08-30
858,2336,108,5,14189.15,2024-02-17
859,3675,162,1,1452.82,2024-06-19
860,4577,35,1,490.43,2025-12-31
861,501,188,2,8382.28,2026-05-31
862,1662,39,3,1502.61,2025-11-02
863,2100,174,2,2348.78,2024-07-12
864,103,118,1,150.08,2026-05-01
865,2747,144,3,12673.5,2024-10-24
866,3277,88,1,2869.08,2026-01-11
867,3086,159,1,4951.45,2025-12-21
868,3538,14,3,8680.26,2026-06-22
869,1328,47,2,550.94,2024-11-26
870,2475,160,4,1995.12,2025-03-22
871,1680,107,1,3410.45,2026-03-11
872,3747,77,4,7371.12,2024-10-13
873,2563,102,2,4534.62,2025-01-02
874,4164,17,4,14305.4,2025-12-23
875,3318,124,2,320.78,2026-01-21
876,2437,124,4,641.56,2025-02-06
877,308,184,4,3002.68,2026-02-10
878,3997,164,1,3057.74,2024-07-07
879,1090,117,3,11606.55,2026-06-23
880,4556,170,3,12553.41,2025-06-12
881,2395,82,2,2993.68,2024-01-13
882,4005,147,1,3482.66,2024-04-04
883,667,135,4,6630.08,2025-04-17
884,4164,55,2,3362.46,2026-02-05
885,2235,158,3,10118.85,2024-03-11
886,1237,76,4,15379.12,2024-02-04
887,1624,120,1,2372.95,2024-12-12
888,1375,29,2,3529.0,2026-03-16
889,3312,195,5,10185.75,2025-08-21
890,177,162,1,1452.82,2024-09-14
891,1354,162,2,2905.64,2026-03-28
892,2929,86,4,801.88,2026-01-10
893,626,2,2,8328.16,2024-06-04
894,2655,155,1,4532.07,2024-12-15
895,3609,47,3,826.41,2024-08-17
896,3716,100,3,12557.7,2025-12-17
897,4275,57,1,3109.29,2026-04-14
898,395,122,4,17275.6,2026-05-25
899,1169,145,3,10812.39,2025-05-03
900,4972,98,5,699.4,2025-03-11
901,198,154,5,18164.1,2025-03-11
902,969,125,5,15335.25,2026-04-07
903,3909,138,2,3358.04,2024-06-02
904,3156,39,4,2003.48,2024-12-06
905,4765,9,4,18914.76,2024-06-20
906,2505,25,3,2130.72,2025-10-06
907,1277,148,1,4704.99,2025-04-07
908,4168,15,5,17467.1,2026-03-22
909,4319,113,5,24652.85,2025-08-22
910,1270,91,1,2667.59,2026-02-07
911,1365,139,1,2693.08,2024-11-10
912,924,144,5,21122.5,2025-12-22
913,471,150,1,3021.08,2024-10-31
914,3017,190,2,4379.04,2025-11-22
915,2055,152,3,9685.62,2024-09-18
916,4284,164,2,6115.48,2025-04-08
917,2052,146,5,23604.95,2025-12-04
918,2955,148,3,14114.97,2025-11-16
919,1149,8,3,12011.76,2026-05-31
920,3087,15,3,10480.26,2026-02-28
921,960,77,4,7371.12,2025-07-21
922,630,125,4,12268.2,2025-10-26
923,775,78,3,11051.76,2025-04-13
924,360,47,4,1101.88,2026-03-12
925,518,119,2,6740.52,2025-12-02
926,1344,152,5,16142.7,2026-02-28
927,1970,47,5,1377.35,2024-09-06
928,3228,18,5,9367.25,2025-06-02
929,2900,160,1,498.78,2024-06-24
930,935,170,2,8368.94,2026-04-29
931,1987,96,5,9433.85,2026-02-15
932,4997,165,5,4048.05,2026-01-10
933,377,33,5,18011.75,2024-08-06
934,3561,129,5,7918.55,2025-08-21
935,1775,92,4,15125.32,2024-07-08
936,1506,155,4,18128.28,2026-03-15
937,2655,17,2,7152.7,2025-07-26
938,1011,46,2,3745.8,2026-03-07
939,3478,79,5,2825.9,2025-06-01
940,1231,95,5,5318.85,2025-07-22
941,1178,162,5,7264.1,2025-08-12
942,3858,3,1,126.64,2026-04-12
943,2096,56,3,5817.06,2025-06-05
944,1673,140,4,1421.28,2025-03-26
945,1929,26,5,16451.9,2025-07-04
946,3840,152,1,3228.54,2024-11-23
947,3179,60,1,4529.4,2025-08-23
948,4269,58,1,3606.29,2026-02-11
949,2554,191,4,13425.08,2024-02-26
950,2446,8,3,12011.76,2024-11-20
951,4390,26,5,16451.9,2025-05-24
952,552,110,5,7920.75,2025-12-17
953,2898,186,3,9967.8,2025-04-26
954,1040,166,4,4293.6,2025-10-13
955,885,49,1,2678.99,2025-12-29
956,3052,43,5,13425.6,2024-10-21
957,4230,187,1,267.66,2025-09-10
958,4867,21,3,5888.28,2025-02-14
959,3598,141,5,5416.45,2026-04-01
960,2556,99,5,18130.9,2025-03-26
961,1090,131,5,4695.95,2026-03-18
962,4576,89,2,8778.4,2026-05-23
963,4959,160,3,1496.34,2026-01-06
964,459,21,3,5888.28,2025-05-21
965,4722,14,1,2893.42,2026-04-17
966,4255,136,4,16729.0,2024-09-18
967,2008,7,5,18275.8,2026-05-04
968,1921,99,5,18130.9,2026-04-29
969,4528,187,5,1338.3,2025-03-22
970,1004,130,3,14154.27,2025-12-07
971,3084,69,5,8034.3,2025-06-22
972,2115,172,3,7397.7,2025-06-09
973,2590,66,4,992.24,2026-06-14
974,2144,18,4,7493.8,2026-01-31
975,4311,144,3,12673.5,2025-02-27
976,2242,12,5,23122.65,2025-07-10
977,4981,108,3,8513.49,2026-01-10
978,2087,60,5,22647.0,2025-07-25
979,939,54,5,24904.6,2025-10-30
980,4302,40,2,586.36,2024-08-11
981,3971,171,3,5007.3,2026-06-24
982,4000,150,1,3021.08,2025-09-24
983,4651,4,1,1400.94,2025-01-01
984,3409,21,4,7851.04,2025-04-28
985,771,151,5,24430.05,2026-03-31
986,249,170,5,20922.35,2026-06-04
987,373,91,2,5335.18,2024-09-14
988,2927,41,5,8534.9,2025-08-11
989,3858,144,4,16898.0,2026-06-16
990,4931,96,3,5660.31,2025-08-01
991,702,36,3,12939.54,2025-05-13
992,2186,122,4,17275.6,2025-06-15
993,942,17,2,7152.7,2025-11-25
994,3915,182,3,518.43,2025-04-12
995,794,91,4,10670.36,2025-07-04
996,678,135,5,8287.6,2025-03-11
997,1562,118,3,450.24,2025-11-21
998,4054,169,4,5450.6,2026-02-28
999,453,102,2,4534.62,2024-06-26
1000,2467,62,3,6838.29,2024-06-11
1001,3657,118,2,300.16,2025-09-02
1002,4147,84,1,3226.02,2025-10-31
1003,3755,57,2,6218.58,2024-05-30
1004,210,99,4,14504.72,2026-01-31
1005,4984,33,5,18011.75,2025-11-14
1006,1927,26,3,9871.14,2026-03-11
1007,4946,88,2,5738.16,2026-05-24
1008,3967,24,3,492.81,2025-05-06
1009,1878,31,3,14066.61,2025-02-16
1010,627,27,4,16085.32,2024-07-18
1011,2727,49,4,10715.96,2026-05-18
1012,1459,73,1,4947.2,2025-06-14
1013,2825,194,5,1874.3,2025-02-20
1014,1251,198,1,2096.81,2026-01-19
1015,4759,159,4,19805.8,2025-04-04
1016,4364,153,1,202.39,2026-06-29
1017,2164,16,2,9250.74,2025-01-23
1018,1624,109,2,1706.08,2024-12-05
1019,1854,134,3,3895.11,2026-03-23
1020,754,87,1,2196.43,2024-06-07
1021,1869,111,1,4504.92,2024-03-10
1022,182,121,4,7065.84,2025-03-04
1023,1514,197,1,4580.12,2026-06-27
1024,903,145,3,10812.39,2025-08-09
1025,3345,9,4,18914.76,2025-12-15
1026,3454,90,3,13934.01,2025-06-26
1027,3608,190,2,4379.04,2026-03-18
1028,2557,13,4,15551.24,2025-05-30
1029,2140,135,5,8287.6,2026-06-11
1030,4245,18,3,5620.35,2024-03-27
1031,2165,101,5,10128.75,2026-01-09
1032,2613,45,5,22812.0,2024-12-19
1033,2022,152,3,9685.62,2026-06-23
1034,2822,183,4,7798.72,2025-07-03
1035,2282,32,5,4384.3,2025-01-09
1036,1571,7,4,14620.64,2025-08-01
1037,1973,20,5,1246.9,2026-06-13
1038,3987,122,3,12956.7,2024-01-20
1039,2245,147,1,3482.66,2024-08-26
1040,2443,110,4,6336.6,2026-01-20
1041,714,190,5,10947.6,2025-06-06
1042,3546,14,1,2893.42,2025-09-10
1043,223,160,1,498.78,2025-02-10
1044,864,9,1,4728.69,2024-01-20
1045,4626,100,3,12557.7,2025-12-21
1046,1426,177,3,11366.79,2024-04-30
1047,2305,90,3,13934.01,2024-05-31
1048,654,93,3,6673.65,2025-05-22
1049,1160,16,4,18501.48,2026-01-30
1050,1843,152,5,16142.7,2026-03-14
1051,444,158,4,13491.8,2025-03-19
1052,2466,136,1,4182.25,2024-02-06
1053,4670,79,5,2825.9,2025-02-03
1054,4437,114,5,19233.55,2026-04-18
1055,2858,138,1,1679.02,2025-10-12
1056,1281,164,2,6115.48,2024-12-29
1057,3040,24,5,821.35,2025-05-31
1058,3796,136,4,16729.0,2026-01-09
1059,3638,1,5,11861.85,2026-03-12
1060,3759,74,1,1399.11,2025-06-19
1061,100,111,1,4504.92,2026-05-11
1062,2087,102,4,9069.24,2025-03-19
1063,2311,161,1,3352.86,2025-10-25
1064,4246,31,5,23444.35,2025-04-03
1065,2738,77,3,5528.34,2026-05-12
1066,1608,62,4,9117.72,2024-10-20
1067,2954,35,1,490.43,2026-04-28
1068,3982,172,2,4931.8,2025-08-13
1069,3195,175,2,3957.3,2024-10-02
1070,4340,160,3,1496.34,2025-10-08
1071,4683,191,5,16781.35,2024-12-20
1072,3093,22,3,6183.9,2025-10-12
1073,2963,135,5,8287.6,2025-06-18
1074,2663,134,2,2596.74,2025-08-19
1075,856,169,1,1362.65,2026-04-08
1076,2147,12,3,13873.59,2026-04-04
1077,4926,168,1,684.74,2024-07-21
1078,1387,197,2,9160.24,2026-01-18
1079,1717,186,5,16613.0,2024-08-13
1080,4152,131,1,939.19,2024-03-02
1081,1726,100,2,8371.8,2026-01-12
1082,1954,43,4,10740.48,2025-01-30
1083,185,74,3,4197.33,2024-08-25
1084,522,8,5,20019.6,2024-06-28
1085,2312,141,5,5416.45,2026-06-23
1086,1249,184,4,3002.68,2026-04-13
1087,1659,147,3,10447.98,2025-11-14
1088,1003,23,1,875.85,2025-03-10
1089,3228,43,2,5370.24,2025-10-11
1090,3139,24,2,328.54,2024-11-21
1091,1929,131,1,939.19,2026-06-23
1092,394,142,1,2454.81,2026-02-18
1093,1618,161,3,10058.58,2024-11-17
1094,3642,87,4,8785.72,2024-01-16
1095,661,155,2,9064.14,2024-11-04
1096,4165,140,4,1421.28,2024-10-22
1097,320,46,3,5618.7,2025-11-19
1098,2225,111,1,4504.92,2026-06-08
1099,584,199,2,4293.5,2025-12-15
1100,3601,46,4,7491.6,2025-07-13
1101,582,82,5,7484.2,2026-01-27
1102,3697,144,2,8449.0,2026-01-16
1103,1768,58,5,18031.45,2025-01-28
1104,1557,142,5,12274.05,2025-12-14
1105,1799,85,5,5434.8,2026-06-24
1106,4207,171,5,8345.5,2026-05-15
1107,999,25,2,1420.48,2024-09-04
1108,758,102,5,11336.55,2024-12-30
1109,283,143,2,951.14,2025-03-04
1110,4897,74,1,1399.11,2025-12-14
1111,131,158,4,13491.8,2024-07-20
1112,1294,44,4,5499.8,2026-03-27
1113,61,137,4,15283.76,2025-05-10
1114,2212,92,1,3781.33,2026-03-08
1115,1549,82,4,5987.36,2024-12-12
1116,4368,139,1,2693.08,2025-10-28
1117,1782,102,3,6801.93,2026-06-29
1118,38,66,2,496.12,2026-01-30
1119,3632,22,3,6183.9,2025-11-30
1120,2665,87,1,2196.43,2026-03-04
1121,474,148,5,23524.95,2025-07-23
1122,59,109,1,853.04,2024-10-08
1123,2637,157,2,5879.94,2025-06-14
1124,2615,90,3,13934.01,2024-12-21
1125,2615,191,1,3356.27,2026-03-31
1126,5000,41,2,3413.96,2025-10-31
1127,4479,123,5,21393.15,2025-06-01
1128,1412,112,3,10369.38,2025-03-08
1129,85,93,3,6673.65,2025-11-22
1130,1534,83,4,13184.4,2026-02-21
1131,3798,48,3,4608.36,2026-03-09
1132,2675,27,4,16085.32,2025-07-02
1133,2874,94,3,11229.33,2025-11-08
1134,3121,159,3,14854.35,2026-02-27
1135,1091,92,1,3781.33,2026-02-16
1136,2835,153,5,1011.95,2025-05-11
1137,4225,177,5,18944.65,2024-03-29
1138,2077,198,3,6290.43,2025-10-01
1139,3191,192,3,6526.86,2024-09-02
1140,4788,56,4,7756.08,2025-10-31
1141,4229,135,5,8287.6,2024-01-13
1142,1209,70,1,3515.93,2024-12-04
1143,3578,163,5,16092.25,2024-12-28
1144,4742,21,2,3925.52,2025-11-30
1145,2582,47,5,1377.35,2026-03-17
1146,3788,60,1,4529.4,2025-11-23
1147,516,112,5,17282.3,2026-06-22
1148,2213,145,1,3604.13,2025-10-01
1149,2975,90,4,18578.68,2026-02-07
1150,933,17,3,10729.05,2025-06-28
1151,1664,199,4,8587.0,2024-12-30
1152,557,153,3,607.17,2026-01-15
1153,1672,162,4,5811.28,2025-10-18
1154,993,26,4,13161.52,2026-05-14
1155,1629,6,3,6323.31,2024-01-19
1156,1692,10,1,3062.1,2026-03-18
1157,4853,81,2,5370.08,2026-06-07
1158,1105,131,3,2817.57,2025-09-24
1159,1271,59,1,1990.55,2025-12-24
1160,2903,112,1,3456.46,2024-12-10
1161,4745,80,1,3957.2,2025-01-15
1162,1410,197,5,22900.6,2024-11-06
1163,3647,48,3,4608.36,2025-11-18
1164,1331,151,3,14658.03,2026-01-01
1165,4724,91,4,10670.36,2025-07-11
1166,2055,133,3,10130.76,2025-10-16
1167,954,184,1,750.67,2024-03-06
1168,1843,166,2,2146.8,2026-02-02
1169,2803,76,2,7689.56,2026-03-10
1170,10,85,4,4347.84,2026-02-27
1171,2610,7,3,10965.48,2025-06-27
1172,122,145,2,7208.26,2024-06-29
1173,4783,9,3,14186.07,2024-07-13
1174,2561,89,4,17556.8,2026-04-29
1175,3038,174,3,3523.17,2025-12-10
1176,441,37,4,16299.48,2025-09-04
1177,2750,135,5,8287.6,2026-06-21
1178,591,17,2,7152.7,2025-10-16
1179,1369,119,4,13481.04,2025-01-03
1180,1990,41,4,6827.92,2025-07-25
1181,1362,64,4,19065.52,2024-02-12
1182,3774,83,4,13184.4,2025-09-08
1183,2065,57,4,12437.16,2026-05-05
1184,2416,45,4,18249.6,2025-10-05
1185,2952,73,3,14841.6,2026-04-12
1186,2769,109,1,853.04,2025-06-10
1187,3417,110,4,6336.6,2025-10-20
1188,1577,136,1,4182.25,2026-03-30
1189,115,110,5,7920.75,2024-06-22
1190,1369,109,5,4265.2,2024-08-19
1191,139,91,2,5335.18,2024-04-10
1192,4924,87,4,8785.72,2026-06-06
1193,4942,138,2,3358.04,2024-01-18
1194,3374,182,2,345.62,2024-10-18
1195,1316,194,2,749.72,2026-06-13
1196,74,44,2,2749.9,2026-04-01
1197,3847,48,3,4608.36,2024-04-13
1198,484,71,4,16560.12,2026-03-24
1199,4112,2,3,12492.24,2026-02-11
1200,1550,80,2,7914.4,2025-10-18
1201,1360,118,4,600.32,2026-02-11
1202,1897,6,5,10538.85,2026-03-06
1203,4225,80,3,11871.6,2026-05-09
1204,511,89,5,21946.0,2026-05-22
1205,423,45,4,18249.6,2025-12-28
1206,2433,10,2,6124.2,2024-05-02
1207,1907,137,4,15283.76,2026-06-03
1208,4328,32,2,1753.72,2025-08-13
1209,959,2,5,20820.4,2024-03-05
1210,825,21,4,7851.04,2025-05-11
1211,65,131,4,3756.76,2025-07-25
1212,4929,93,4,8898.2,2024-09-09
1213,4711,121,3,5299.38,2025-08-21
1214,3349,23,1,875.85,2026-03-11
1215,801,165,3,2428.83,2024-06-06
1216,278,200,5,17640.0,2024-01-02
1217,1718,36,2,8626.36,2026-01-15
1218,2414,14,5,14467.1,2025-10-11
1219,1239,15,4,13973.68,2024-11-06
1220,4524,35,1,490.43,2025-12-04
1221,1487,120,4,9491.8,2025-01-27
1222,4682,22,3,6183.9,2024-08-29
1223,3299,175,2,3957.3,2026-06-27
1224,4471,36,5,21565.9,2026-02-18
1225,2996,15,3,10480.26,2026-02-26
1226,93,121,1,1766.46,2026-05-05
1227,3532,96,3,5660.31,2025-05-04
1228,1841,186,3,9967.8,2024-10-31
1229,3528,159,1,4951.45,2026-02-21
1230,1622,169,5,6813.25,2025-08-19
1231,1562,100,2,8371.8,2026-01-27
1232,1417,89,3,13167.6,2024-10-30
1233,2965,74,4,5596.44,2025-12-28
1234,4191,26,5,16451.9,2026-02-14
1235,1131,30,5,15084.65,2026-01-05
1236,1414,122,1,4318.9,2025-07-17
1237,3598,103,5,21319.25,2026-04-24
1238,3745,140,4,1421.28,2025-09-23
1239,2119,31,5,23444.35,2026-03-24
1240,664,109,2,1706.08,2025-03-19
1241,2635,111,1,4504.92,2025-10-19
1242,2775,111,4,18019.68,2026-03-19
1243,3970,82,2,2993.68,2025-04-16
1244,3491,2,1,4164.08,2026-04-30
1245,1572,78,1,3683.92,2025-06-07
1246,1524,148,2,9409.98,2024-02-16
1247,988,186,5,16613.0,2026-04-27
1248,3239,148,4,18819.96,2026-03-21
1249,3846,34,4,15148.56,2024-11-21
1250,3694,60,3,13588.2,2026-02-12
1251,99,34,3,11361.42,2025-12-05
1252,2289,165,1,809.61,2025-12-26
1253,1515,195,3,6111.45,2026-06-16
1254,4298,127,4,8430.08,2025-02-12
1255,634,19,4,14317.96,2026-05-07
1256,4842,52,3,2100.15,2024-04-06
1257,4586,44,3,4124.85,2025-10-10
1258,579,86,1,200.47,2026-02-08
1259,3960,155,4,18128.28,2026-02-28
1260,273,38,5,1076.7,2024-07-29
1261,4882,92,4,15125.32,2025-02-05
1262,3955,149,1,2794.84,2025-06-08
1263,3928,166,2,2146.8,2025-11-20
1264,453,13,3,11663.43,2026-06-20
1265,1176,93,2,4449.1,2026-06-22
1266,4912,149,3,8384.52,2024-10-04
1267,414,42,3,7712.94,2025-01-10
1268,1551,96,5,9433.85,2025-11-29
1269,4527,48,5,7680.6,2025-06-10
1270,4991,46,3,5618.7,2025-06-23
1271,1947,114,4,15386.84,2026-03-31
1272,192,78,1,3683.92,2026-02-16
1273,41,57,1,3109.29,2026-02-27
1274,1860,52,3,2100.15,2024-07-01
1275,1333,22,1,2061.3,2026-01-27
1276,3450,17,1,3576.35,2024-11-22
1277,136,97,4,12757.72,2026-02-08
1278,4202,102,4,9069.24,2025-01-06
1279,4615,26,3,9871.14,2026-04-17
1280,1942,167,1,3127.07,2026-02-17
1281,1566,71,3,12420.09,2025-05-20
1282,4222,191,4,13425.08,2025-12-17
1283,389,179,1,4581.59,2025-10-25
1284,1559,158,4,13491.8,2025-09-19
1285,2122,41,2,3413.96,2025-06-01
1286,1029,161,1,3352.86,2026-06-29
1287,3535,50,2,4141.4,2024-12-28
1288,82,191,2,6712.54,2025-03-27
1289,776,167,4,12508.28,2024-07-28
1290,3039,28,4,19766.44,2024-05-22
1291,4374,146,5,23604.95,2025-08-21
1292,2888,74,1,1399.11,2026-06-28
1293,1879,187,5,1338.3,2026-05-23
1294,2272,128,3,12505.8,2025-08-24
1295,1608,66,3,744.18,2025-06-08
1296,3140,114,4,15386.84,2026-05-04
1297,606,171,3,5007.3,2026-04-27
1298,4736,13,2,7775.62,2025-12-10
1299,3415,1,3,7117.11,2025-05-29
1300,3666,160,5,2493.9,2024-12-04
1301,2145,89,1,4389.2,2026-01-22
1302,4271,10,4,12248.4,2026-05-14
1303,3766,143,1,475.57,2025-06-12
1304,1377,127,4,8430.08,2025-07-22
1305,3463,145,3,10812.39,2025-05-28
1306,348,191,3,10068.81,2025-11-06
1307,1,54,4,19923.68,2025-03-22
1308,63,151,1,4886.01,2024-12-08
1309,1784,71,2,8280.06,2025-11-29
1310,3815,50,4,8282.8,2025-06-25
1311,226,59,2,3981.1,2026-02-24
1312,1043,164,5,15288.7,2026-06-16
1313,845,6,4,8431.08,2025-03-21
1314,2681,194,4,1499.44,2024-12-14
1315,4120,109,2,1706.08,2026-04-13
1316,1235,32,2,1753.72,2026-02-03
1317,1985,53,3,12314.58,2026-06-15
1318,4257,108,1,2837.83,2024-08-11
1319,1279,69,3,4820.58,2024-06-19
1320,1595,83,3,9888.3,2025-09-08
1321,2552,2,2,8328.16,2025-02-08
1322,1953,43,4,10740.48,2026-03-08
1323,1696,40,4,1172.72,2024-05-10
1324,955,196,2,7672.0,2025-05-25
1325,3292,4,4,5603.76,2025-06-14
1326,357,75,1,4381.2,2025-05-15
1327,3596,174,5,5871.95,2025-10-15
1328,969,105,4,5905.36,2025-07-07
1329,242,148,4,18819.96,2024-03-07
1330,3447,122,3,12956.7,2025-12-24
1331,4235,14,2,5786.84,2024-02-10
1332,2145,99,4,14504.72,2025-10-27
